q1	q2	q3	q4	q5	q6	q7	q8	q9	q10	q11	q12	q13	q14	q15	q16	q17	q18	q19	q20	q21	q22	Location	Position	Status	Gender	Comments	PDCPDCProjectID	PDCPDCAppVer	Date	HTTP_USER_AGENT	REMOTE_ADDR	REMOTE_HOST	REMOTE_USER
2	2	2	2	2	2	1	1	3	2	3	3	3	2	3	2	3	2	1	1	1	2	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 09:43:27	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.130.202	node130-202.unnamed.db.erau.edu	
3	3	2	5	2	2	1	5	5	5	5	5	5	4	5	5	5	5	5	1	1	5	2	1	1	2	No leadeship in the Prescott campus. No vision (nor resources) for scholarship      research      innovative teaching coming from anywhere. No trust between faculty and administration as reflected in the faculty senate's position NOT to give the Chancellor a vote of confidence.                    Serious cases of sexual discrimination against women faculty      staff      and students. The hiring process of the director of summer programs is a total embarrasement to the University. The fact that there are NO women up for tenure and promotion speaks for itself. The only female faculty member in AS is being terminated!!!! More AS female students being harrassed at the flight line and in the classroom by some sexist faculty who believe that women have no place in aviation.	Climate	3.00.63	Thu Feb 13 2002 09:44:50	Mozilla/4.0 (compatible; MSIE 4.01; Windows 98)	12.64.210.206	slip-12-64-210-206.mis.prserv.net	
1	2	1	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 09:51:06	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.130.248	node130-248.unnamed.db.erau.edu	
2	2	2	2	3	1	2	3	2	2	2	3		3	3	1	2	2	2	1	1	4	1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 09:53:01	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; Q312461)	155.31.19.199	node19-199.unnamed.db.erau.edu	
3	3	2	2	2	1	2	4	3	3	3	3	4	4	3	5	5	3	2	2	2	4	1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 09:54:18	Mozilla/4.72 [en] (WinNT; U)	155.31.20.140	node20-140.unnamed.db.erau.edu	
2	2	3	1	1	1	3	4	3	4	4	4	4			2	2	4	3	2	1	4	1	1	2	2		Climate	3.00.63	Thu Feb 13 2002 09:57:48	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	155.31.4.143	node4-143.unnamed.db.erau.edu	
3	4	4	2	2	2	2	4	3	5	3	4	5	2	2	2	3	3	3	1	2	4	1	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:02:34	Mozilla/4.76 [en] (WinNT; U)	155.31.4.148	node4-148.unnamed.db.erau.edu	
1	1	4	1	2	4	1	1	1	2	3	3	3	1	4	2	3	3	1	1	1	1	3	2	1	1	WEQC: Needs to represent ALL employees and not just non-exempt.  Needs to make recommendations to the CEO      through the WEQC chair.  The CEO should form an ADHOC team pertinent to the issues      scope out the resources when applicable and make a recommendation to the CEO.  The CEO would render the final decision.  I have heard that rules of how the meetings are conducted and outcomes fall short of processing ideas and suggestions and therefore are never heard by the decision makers.   	Climate	3.00.63	Thu Feb 13 2002 10:03:05	Mozilla/4.78 [en] (Windows NT 5.0; U)	155.31.11.14	node11-14.unnamed.db.erau.edu	
2	2	4	2	1	1	2	3	2	2	3	3	4	2	2	3	3	2	2	1	2	3	1	1	1	1	While I believe we have made progress      and I believe we have both a chancellor and academic vice president who support fair and equal treatment for women      we have a long way to go as an institution.  The University must commit to educating all its constituants in this area.	Climate	3.00.63	Thu Feb 13 2002 10:03:16	Mozilla/4.51 [en] (WinNT; U)	155.31.16.73	node16-73.unnamed.db.erau.edu	
1	1	4	1	2	4	1	1	1	2	3	3	3	1	4	2	3	3	1	1	1	1	3	2	1	1	WEQC: Needs to represent ALL employees and not just non-exempt.  Needs to make recommendations to the CEO      through the WEQC chair.  The CEO should form an ADHOC team pertinent to the issues      scope out the resources when applicable and make a recommendation to the CEO.  The CEO would render the final decision.  I have heard that rules of how the meetings are conducted and outcomes fall short of processing ideas and suggestions and therefore are never heard by the decision makers.   	Climate	3.00.63	Thu Feb 13 2002 10:03:21	Mozilla/4.78 [en] (Windows NT 5.0; U)	155.31.11.14	node11-14.unnamed.db.erau.edu	
2	1	1	2	1	1	1	2	2	3	3	3	3	2	3	2	4	2	1	2	2	2	4	1	2	2		Climate	3.00.63	Thu Feb 13 2002 10:03:28	Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90)	67.234.179.208	11cust208.tnt2.colorado-springs.co.da.uu.net	
2	1	2	2	2	2	1	1	3	3	4	3	4	4	3	4	5	4	1	1	2	4	1	2	1	1	I think that ERAU is a great place to work and I am proud to say I work here.  But I am not sure that all is contributed fairly among workers.  Smaller departments do not receive the praise or resources for doing a good job like larger depts. such as admissions and financial aid.  I thought it was insulting to give an ice cream social to fin. aid and admission and not recognize that all depts that had a share in getting the enrollments.    	Climate	3.00.63	Thu Feb 13 2002 10:05:29	Mozilla/4.51 [en] (WinNT; U)	155.31.21.19	node21-19.unnamed.db.erau.edu	
3	2	3	2	2	2	2	2	2	2	3	3	3	3	3	2	3	2	2	3	3	3	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:08:33	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.169	local169-155.campus.pr.erau.edu	
2	2	2	2	2	2	1	1	2	2	3	3	3	4	3	2	1	1	2	1	1	1	4	1	1	2	Although there have been imrovemnts to compensation and benefits      there are a lot more improvments that could be implemeted to attract and retain faculty in this regard.                                        	Climate	3.00.63	Thu Feb 13 2002 10:09:15	Mozilla/4.0 (compatible; MSIE 6.0; AOL 7.0; Windows 98)	64.12.104.59	spider-mtc-tb084.proxy.aol.com	
4	1	4	1	4	3	2	2	3	4	5	4	2	2	3	2	4	2	1	1	1	3	1	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:10:48	Mozilla/4.51 [en] (WinNT; U)	155.31.129.210	node129-210.unnamed.db.erau.edu	
4	2	2	4	2	4	1	1	2	2	4	4	4	4	3	2	4	4	2	3	2	3	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:10:59	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.205	local205-155.campus.pr.erau.edu	
4	1	4	1	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	1	1	1	2	2	1	1	I am very impressed with the quality of leadership at this campus.  The best interest of the campus is always considered      along with personal feelings.  My needs have been met with every request      by my direct supervisor.  We are fortunate to have leaders who have integrity and moral values.                    	Climate	3.00.63	Thu Feb 13 2002 10:11:17	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.117	local117-155.campus.pr.erau.edu	
2	2	2	1	1	2	2	3	3	3	2	2	4	3	2	2	4	4	3	2	2	3	2	1	1	2	We need a Dean of Academics here in Prescott---Period!!!	Climate	3.00.63	Thu Feb 13 2002 10:11:49	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.77	local77-155.campus.pr.erau.edu	
2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	3	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:14:13	Mozilla/4.76 [en] (WinNT; U)	155.31.25.114	node25-114.unnamed.db.erau.edu	
2	3	2	2	3	1	1	2	2	1	2	2	3	3	2	2	3			2	2	3	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:14:28	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.203	local203-155.campus.pr.erau.edu	
2	4	5	2	2	2	3	5	3	3				4	5	4	4	5	4	2	2	3	2	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:16:25	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.132	local132-155.campus.pr.erau.edu	
4	1	4	1	2	1	1	3	1	4	2	4	5	2	2	1	5	2	2	1	1	1	1	1	1	2	During next survey administration      please simplify certain sections.  For example      if one in question 8 has a mixed view about certain persons      there is no place to capture that.  Overall      congratulations for a first good effort and the beginning of a meaningful progress.	Climate	3.00.63	Thu Feb 13 2002 10:16:33	Mozilla/4.51 [en] (WinNT; U)	155.31.16.211	node16-211.unnamed.db.erau.edu	
3	3	3	2	3	2	2	4	4	4	4	3	4	4	3	4	4	4	3	2	2	5	1	2	1	1	I've been here many years and there has always tended to be a lack of effective communication campuswide and mistrust of administration. I don't know if that ever will change.  Many folks are disenhearted when they find out how much money is being spent in the Development area in an effort to get donations.  Where's the donations?  And what's up with the corporate jet?  We were told that the jet was a 2 year deal we couldn't pass up.  Two years are up-- what now?  And the jet was marketed as a tool for departments to use.  Who can afford to fly on it?                       And      although there have been improvements in wages and benefits over the past several years      we we're so behind where we should have been that we'll never truly catch up. The structure of the pay system only seems to help those who are at the bottom.  As the rates increase those who are new get bumped up but those who have been here many years don't get bumped up accordingly. So the gap between new hire pay and the pay of long term employees becomes narrower.  If there is an equity adjustment for the bottom      the person who is not at the bottom should get the same amount in equity as well and then the supervisor should have the opportunity to give merit in addition to those who deserve it.  This does not occur. In our department alone I can cite several examples of people who have been here from 1 to 6 years.  They are all performing the same job and they all make the exact same amount.  How do you think it feels for the guy who has been here and given his all for 6 years to be making the exact same amount as someone who's been here 5 years less?                       Although our benefits package is not bad      it still could be improved upon.  Why can't the folks who have Florida Health Care be offered dental benefits?  Under the ERAU plan      dental is offered. ERAU is self insured so why can't those same dental benefits be extended to the folks who are FHCP?  Even if they had to pay extra      I'm sure most would opt to take it. People who are on FHCP do so as to not incur  out-of-pocket expense more so than for the quality of the program.  They can't afford to shell out $1700 per year in deductibles and co-pays.  Why should they not be offered an optional dental package? I could go on and on but will stop now.                       Hopefully this climate survey will be used as a tool to make improvements but it will be up to the administration to listen to people and take action.   Don't drop the ball or the low level working folks will never feel like they count. 	Climate	3.00.63	Thu Feb 13 2002 10:17:11	Mozilla/4.51 [en] (WinNT; U)	155.31.20.219	node20-219.unnamed.db.erau.edu	
5	3	5	4	5	5	2	3	2	2	2	2	5	5	2	2		4	3	1	1	2	1	1	1	2	Academic resources are pathetic. Programs are marginally funded at best. With all the tuition increases      it's hard to believe that academics      which delivers students and the operating budget      is hamstrung. No capital budget. No lab budget. Budget model presumes that a chalk and board english course delivery is the same as an engineering class and lab which is intense in materials and supplies. 	Climate	3.00.63	Thu Feb 13 2002 10:18:56	Mozilla/4.51 [en] (WinNT; U)	155.31.70.80	node70-80.unnamed.db.erau.edu	
1	1	4	2	2	2	1	1	3	2	3	2	3	2	2	2	4	2	1	1	1	1	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:21:38	Mozilla/4.0 (compatible; MSIE 5.0; Windows NT)	155.31.21.67	node21-67.unnamed.db.erau.edu	
2	2	5	3	2	2	2	3	3	3	3	3	3	4	5	2	4	2	2	2	2	2	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:22:04	Mozilla/5.0 (Windows; U; WinNT4.0; en-US; rv:0.9.2) Gecko/20010726 Netscape6/6.1	206.207.155.193	local193-155.campus.pr.erau.edu	
4	3	3	4	4	2	1	3	4	4	3	3	3	4	2	3	2	2	2	2	2	4	1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:22:15	Mozilla/4.72 [en] (WinNT; I)	155.31.24.210	node24-210.unnamed.db.erau.edu	
2	2	4	2	2	2	1	2	2	2	2	2		2	2	2	3	2	2	2	2	2	1	1		2		Climate	3.00.63	Thu Feb 13 2002 10:22:41	Mozilla/4.76 [en] (WinNT; U)	155.31.69.50	node69-50.unnamed.db.erau.edu	
3	3	3	2	2	2	2	2	3	3		3	3	3	3	4	3	4	2	3	3	3	1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:24:03	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	2	2	5	3	4	2	3	2	3	2	3	4	2	5	4	4	4	2	2	2	3	1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:24:44	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	155.31.22.184	node22-184.unnamed.db.erau.edu	
2	2	3	4	2	2	2	4	2	2	2	2	4	4	5	2	3	3	2	2	2	4	2	2	1	2	Blatant violations of the APPM's must have swift      decisive consequences.  What is the point of them if people are allowed to break them without reprimand?	Climate	3.00.63	Thu Feb 13 2002 10:25:43	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 4.0)	206.207.155.238	local238-155.campus.pr.erau.edu	
3	4	4	3	1	1	2	2	3	4	3	4	3	3	4	3	4	2	3	3	2	4	4	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:25:44	Mozilla/4.72 [en] (Win98; U)	192.216.196.193	04-193.021.popsite.net	
1	1	1	1	2	2	1	2	3	2	3	3	4	2	4	2	2	2	2	1	1	2	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:26:47	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.235	local235-155.campus.pr.erau.edu	
2	4	3	2	2	3	2	3	2	3	3	3	3	5	3	2	4	3	2	1	3	4	1	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:27:27	Mozilla/4.72 [en] (WinNT; U)	155.31.70.200	node70-200.unnamed.db.erau.edu	
4	2	2	1	1	1	2	3	2	2	3	3	5	4	3	4	3	2	2	1	2	3	1	1	1	2	I am extremely happy with my position in the AS Department.  I have some reservations about how campus matters are handled.  My concerns can be summarized as follows:          1. The lack of truly shared governance.          2. A lack of effective communication between the Administration and the faculty.          3. Faculty input into important University decisions being overlooked.          4. A tremendous increase in staff positions with little to no increase in faculty positions.           5. Far too many courses taught by Adjunct faculty or as overloads. This saves the University money      but it takes away from the quality education our students should be receiving. A typical Professor      teaching 24 credit hours a year      is paid approximately $2     000 per credit hour. If that same Professor teaches a 3 hour overload      they are paid somewhere between $500 and $700 a credit hour. If they teach 6 extra credit hours in a Summer term      they are paid $1     000 per credit hour. Overloads and Summer pay should more closely match one's normal wage.          6. More money from the University budget needs to be spent on academics      and less on expanding other areas of the University. When the tuition was raised dramatically over a year ago      it was identified that this would provide a lot more money for academics (new equipment and additional faculty). It never happened. If the students and the quality of their education is the #1 priority      lets prove it.	Climate	3.00.63	Thu Feb 13 2002 10:28:08	Mozilla/4.72 (Macintosh; I; PPC)	155.31.129.214	node129-214.unnamed.db.erau.edu	
1	2	2	3	3	2	1	1	2	3	3	2	3	4	3	2	3	3	2	1	1	3	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:28:32	Mozilla/4.72 [en] (WinNT; U)	155.31.25.144	node25-144.unnamed.db.erau.edu	
2	3	2	1	1	1	2	2	3	4	4	4	3	3	3	3	4	2	2	2	2	4	4	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:31:57	Mozilla/4.0 (compatible; MSIE 5.0; Windows 98)::ELNSB50::00006110040003000400023e000000000507000900000000	206.133.91.26	sdn-ar-001txabilp264.dialsprint.net	
1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	2	1	2	4	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:32:27	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; Q312461)	216.243.126.157	dial-alm-02-157.zianet.com	
2	2	3	3	2	2	2	2	3	3	3	3	3	4	1	3	3	3	2	3	3	4	1	2	1	2	In response to question 15 -  They are hiring only women and members of underrepresented groups into management and faculty positions.	Climate	3.00.63	Thu Feb 13 2002 10:33:49	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
3	2	3	3	3	3	3	4	3	3	3		4	4		2		2	2				1	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:35:28	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	2	3	3	2	2	2	3	4	3	3	3	4	4	3	3	5	3	2	2	2	4	1	2	1	1	On #22 I would like to believe that the climate survey would have an impact on decision      however      opinion about change or problems have not been fully acknowledged in the past. Climate surveys will be accepted if some attention is paid to the results.	Climate	3.00.63	Thu Feb 13 2002 10:35:35	Mozilla/4.76 [en] (WinNT; U)	155.31.71.207	node71-207.unnamed.db.erau.edu	
2	1	3	2	2	2	1	3	3	3	3	3	4	3		3	4	2	2	3	2	3	4	1	1	2	  EC full-time faculty is grossly underpaid for the work expected.  Hiring military retirees works because they "don't need the money     " but considering the excess income from the EC to the university each year      a little consideration of the source is appropriate.  You couldn't hire this kind of talent from the civilian sector and get the results you do.             EC centers are first class operations run on a shoestring budget      tightly controlled by the HQ.  A bit of a one-size-fits-all mentality stifles initiative and deprives strong centers of funds (especially for technology) to compete with other military base schools for students      yet the diligent efforts of the CDs produce tremendous results.	Climate	3.00.63	Thu Feb 13 2002 10:37:00	Mozilla/4.0 (compatible; MSIE 4.01; Windows 98)	12.94.113.159	159.jacksonville-01rh16rt.fl.dial-access.att.net	
2	2		4	2	2	3	3	4	3	4	4	4	5	2	3		5	2	3	4	5	1	2	1	2	I believe that the climate survey is a waste of time and paper and will make little or no difference in pay or understanding the environment of blue collar workers at Embry Riddle Aeronautical University.	Climate	3.00.63	Thu Feb 13 2002 10:39:28	Mozilla/4.72 [en] (WinNT; U)	155.31.130.191	node130-191.unnamed.db.erau.edu	
2	2	2	3	2	2	1	3	4	3	3	3	3	3	4	2	2	3	3	3	3	3	2	2	1	2		Climate	3.00.63	Thu Feb 13 2002 10:40:46	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.225	local225-155.campus.pr.erau.edu	
2	2	2	2	1	1	2	2	3	2	3	2	3	3	4	2	3	2	2	3	1	3	2	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:41:21	Mozilla/4.0 (compatible; MSIE 5.5; Windows NT 4.0)	206.207.155.152	local152-155.campus.pr.erau.edu	
1	1	2	2	2	2	2	2	2	2				2	3	2	3	3	2	2	2	2	2	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:41:40	Mozilla/4.74 [en] (WinNT; U)	206.207.155.191	local191-155.campus.pr.erau.edu	
2	2	2	2	3	2	1	1	2	2	2	2	2	3	3	2	2	2	2	2	2	3	4	2	2	1		Climate	3.00.63	Thu Feb 13 2002 10:42:09	Mozilla/4.0 (compatible; MSIE 5.5; MSNIA; Windows 98; MSNIA)	67.232.191.24	11cust24.tnt3.columbus.ga.temp.da.uu.net	
2	2	3	3	2	4	1	2	2	3	3	3	4	4	3	2	3	2	1	2	3	3	1	2	1	1		Climate	3.00.63	Thu Feb 13 2002 10:42:35	Mozilla/4.74 [en] (WinNT; U)	155.31.129.211	node129-211.unnamed.db.erau.edu	
2	1	4	1	1	1	1	1	2	2	2	3	4	2	4	4	5	2	2	2	2	3	2	2	1	1	My job is so demanding that I don't have the opportunity to take advantage of activites on campus or in my life.  I feel guilty when I'm sick and can not make it to work      and I'm overwhelmed when I return because the work load usually doubles.  I think there needs to be adequate staffing.   Many offices in Prescott wear three or four different hats (there is too much work to be done in too little time).  I really enjoy my job and Embry-Riddle and support the university mission with all my heart      but I do a fear that resources are going to continue to decrease while the responsibilites and demand on postitions will increase.	Climate	3.00.63	Thu Feb 13 2002 10:47:02	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT)	206.207.155.245	local245-155.campus.pr.erau.edu	
2	2	2	3	3	2	2	3	3	2	3	3	4	2	3	2	3	3	2	3	2	2	1	1	1	2		Climate	3.00.63	Thu Feb 13 2002 10:47:34	Mozilla/4.7 (Macintosh; I; PPC)	198.116.134.80	usgcrp80.usgcrp.gov	
2	2	2	2	2	2	2	4	4	2	4	2	4	2	5	2	4	5	4	1	2	4	2	2	1	1	Personally      I have had an overall positive experience working at ERAU. I am a female who has been promoted and feel that my daily contributions in my position make a difference in the climate of the Prescott campus and the lives of the students.                    I will say that it seems the Prescott campus has a far bigger issue with a lack of diversity across the board than does the Daytona Beach campus. There are very few female directors and even fewer employees of color on the Prescott campus. The reason for the lack of employees of color may be significantly influenced by the lack of ethnic diversity in the Prescott/Tri-City area. I would hope that the administration would support the Diversity Council on the Prescott campus and seriously examine their recommendations for improving diversity.                     A huge improvement could be made on the Prescott campus by hiring a Human Resources professional with a Masters or PhD level degree in that field. Currently      the Human Resources department has been run for some time by a woman who is completely unqualified for her position. It would help the climate of the campus to hire an HR professional who understands the need for diversity and who has the confidence and the backbone to support this initiative.	Climate	3.00.63	Thu Feb 13 2002 10:49:00	Mozilla/4.0 (compatible; MSIE 5.01; Windows NT 5.0)	206.207.155.36	local36-155.campus.pr.erau.edu	
4	2	4	2	3	2	2	3	2	3	3	3	5	5	3	4	4	2	2	1	1	3	1	2	1	1	Currently I have a wait-and-see attitude.  I believe that expansion of the upper levels of University management and expansion of the physical plant aspects of the University have  unfavorably impacted the benefits and pay to the staff.  I have no knowlege of what impact they have had on the faculty. I also believe that the stated intention of bringing the level of pay of ERAU employees up to national average was a good idea      but has not been implemented.  I believe that the PMP is one-sided: management evaluating staff with nothing set up to go the other way.  I do      however      believe that the benefits package offered by the University to it's employees offsets the rest to some extent.	Climate	3.00.63	Thu Feb 13 2002 10:49:52	Mozilla/4.51 [en] (WinNT; U)	155.31.21.20	node21-20.unnamed.db.erau.edu	
